filer,name,ticker,date,type,current_shares,current_value,previous_shares,previous_value,current_percent,previous_percent,rank,previous_rank,change_in_shares,change_type,sector
CQS CAYMAN LP,Gafisa SA,GFA,12/31/11,SH,130800,301000,0,0,0.0245,,100,999999,,new,CONSUMER DISCRETIONARY
CQS CAYMAN LP,Molycorp Inc. (New),MCP,12/31/11,SH,10942,262000,0,0,0.0213,,101,999999,,new,MATERIALS
CQS CAYMAN LP,"CYS Investments, Inc.  ",CYS,12/31/11,SH,19580,257000,0,0,0.0209,,102,999999,,new,FINANCE
CQS CAYMAN LP,iShares S&P US Preferrd Stock Index Fund,PFF,12/31/11,SH,6812,243000,0,0,0.0198,,103,999999,,new,FINANCE
CQS CAYMAN LP,Mechel OAO,MTL,12/31/11,SH,25000,213000,0,0,0.0173,,104,999999,,new,MATERIALS
CQS CAYMAN LP,Rare Element Resources Ltd,REE,12/31/11,SH,50000,162000,50000,254000,0.0132,0.026,105,102,0,,MATERIALS
CQS CAYMAN LP,Amtech Systems Inc.,ASYS,12/31/11,SH,17827,152000,0,0,0.0124,,106,999999,,new,INFORMATION TECHNOLOGY
CQS CAYMAN LP,PIMCO High Income Fund,PHK,12/31/11,SH,10417,125000,0,0,0.0102,,107,999999,,new,FINANCE
CQS CAYMAN LP,Global Industries Ltd,GLBL,12/31/11,PRN,0,0,1500000,1469000,,0.1504,999999,71,-100,soldall,ENERGY
CQS CAYMAN LP,Hexcel Corp,HXL,12/31/11,SH,0,0,12259,272000,,0.0279,999999,99,-100,soldall,INDUSTRIALS
CQS CAYMAN LP,Cephalon Inc.,CEPH,12/31/11,SH,0,0,225000,18158000,,1.8593,999999,10,-100,soldall,HEALTH CARE
CQS CAYMAN LP,INTERMUNE INC,ITMN,12/31/11,PRN,0,0,300000,282000,,0.0289,999999,98,-100,soldall,HEALTH CARE
CQS CAYMAN LP,iShares Inc. MSCI Hong Kong Index Fund,EWH,12/31/11,SH,0,0,35000,502000,,0.0514,999999,94,-100,soldall,FINANCE
CQS CAYMAN LP,Viacom Inc. (New) Class B,VIAB,12/31/11,SH,0,0,20401,790000,,0.0809,999999,87,-100,soldall,CONSUMER DISCRETIONARY
CQS CAYMAN LP,CSR Plc Sponsored ADR,CSRE,12/31/11,SH,0,0,317468,1059000,,0.1084,999999,81,-100,soldall,INFORMATION TECHNOLOGY
CQS CAYMAN LP,Morgan Stanley China A Share Fund Inc,CAF,12/31/11,SH,0,0,12333,261000,,0.0267,999999,101,-100,soldall,FINANCE
CQS CAYMAN LP,"MF Global Holdings, Ltd",MFGLQ,12/31/11,PRN,0,0,3000000,2364000,,0.2421,999999,63,-100,soldall,FINANCE
CQS CAYMAN LP,"General Motors Co., 4.75% Series B Mandatory Convertible Junior Preferred Stock",GM/PB,12/31/11,PRN,0,0,25000,866000,,0.0887,999999,85,-100,soldall,INDUSTRIALS
CQS CAYMAN LP,iShares Inc. MSCI Malaysia Index Fund,EWM,12/31/11,SH,0,0,119000,1450000,,0.1485,999999,72,-100,soldall,FINANCE
CQS CAYMAN LP,iShares Trust Dow Jones U.S. Real Estate Index Fund,IYR,12/31/11,SH,0,0,10000,506000,,0.0518,999999,93,-100,soldall,FINANCE
CQS CAYMAN LP,Transocean Ltd,RIG,12/31/11,PRN,0,0,16000000,16038000,,1.6422,999999,14,-100,soldall,ENERGY
CQS CAYMAN LP,MetLife Inc.,MET,12/31/11,PRN,0,0,20000,1136000,,0.1163,999999,80,-100,soldall,FINANCE
CQS CAYMAN LP,"Direct Market Holding Co., Inc.",MKTSQ,12/31/11,SH,0,0,275000,308000,,0.0315,999999,97,-100,soldall,FINANCE
CQS CAYMAN LP,Ferro Corp.,FOE,12/31/11,SH,0,0,36199,223000,,0.0228,999999,103,-100,soldall,MATERIALS
CQS CAYMAN LP,Hertz Global Holdings Inc,HTZ,12/31/11,PRN,0,0,2500000,3300000,,0.3379,999999,51,-100,soldall,TRANSPORTS
CQS CAYMAN LP,ProLogis Corp.,PLD,12/31/11,PRN,0,0,17500000,17410000,,1.7827,999999,11,-100,soldall,FINANCE
CQS CAYMAN LP,"PDL BioPharma, Inc.",PDLI,12/31/11,PRN,0,0,1000000,960000,,0.0983,999999,82,-100,soldall,HEALTH CARE
CQS CAYMAN LP,Cephalon Inc.,CEPH,12/31/11,PRN,0,0,4700000,5875000,,0.6016,999999,33,-100,soldall,HEALTH CARE
CQS CAYMAN LP,"TELEPHONE AND DATA SYSTEMS, IN",TDS-S,12/31/11,SH,0,0,254851,5038000,,0.5159,999999,35,-100,soldall,UNKNOWN
CQS CAYMAN LP,Ormat Technologies Inc,ORA,12/31/11,SH,0,0,13094,211000,,0.0216,999999,104,-100,soldall,UTILITIES & TELECOMMUNICATIONS
CQS CAYMAN LP,"Vale Capital II - 6.75% Guaranteed Notes, Series VALE.P-2012",CJT,3/31/12,PRN,2632997,187272000,2772997,181978000,18.8549,14.7939,1,1,-5.0487,reduction,FINANCE
CQS CAYMAN LP,"Citigroup Inc., 7.50% Tangible Dividend Enhanced Common Stock Preferred H",C-PH,3/31/12,PRN,739000,76446000,1158800,93973000,7.6967,7.6395,2,3,-36.2271,reduction,FINANCE
CQS CAYMAN LP,BHP Billiton Ltd. ADR,BHP,3/31/12,SH,1865428,67214000,1513944,53456000,6.7672,4.3457,3,8,23.2164,addition,MATERIALS
CQS CAYMAN LP,News Inc. Class B,NWS,3/31/12,SH,2646614,52853000,2945246,53545000,5.3213,4.3529,4,7,-10.1395,reduction,CONSUMER DISCRETIONARY
CQS CAYMAN LP,L-3 Communications Holdings,LLL,3/31/12,PRN,45500000,44758000,37500000,36304000,4.5063,2.9513,5,10,21.3333,addition,INDUSTRIALS
CQS CAYMAN LP,"Virgin Media, Inc",VMED,3/31/12,PRN,22500000,35329000,38500000,53347000,3.557,4.3368,6,9,-41.5584,reduction,CONSUMER DISCRETIONARY
CQS CAYMAN LP,Prospect Capital Corp,PSEC,3/31/12,PRN,31650000,32707000,0,0,3.293,,7,999999,,new,FINANCE
CQS CAYMAN LP,Equinix Inc,EQIX,3/31/12,PRN,15000000,30264000,20000000,28315000,3.047,2.3019,8,11,-25,reduction,INFORMATION TECHNOLOGY
CQS CAYMAN LP,Microchip Technology Inc,MCHP,3/31/12,PRN,20000000,27699000,20000000,26893000,2.7888,2.1863,9,12,0,,INFORMATION TECHNOLOGY
CQS CAYMAN LP,"Motorola Mobility Holdings, Inc",MMI,3/31/12,SH,490900,19263000,0,0,1.9394,,10,999999,,new,INFORMATION TECHNOLOGY
CQS CAYMAN LP,Comcast Corp. (New) Special Class A,CMCSK,3/31/12,SH,557369,16448000,0,0,1.656,,11,999999,,new,CONSUMER DISCRETIONARY
CQS CAYMAN LP,Omnicell Inc,OMCL,3/31/12,PRN,12900000,14166000,12900000,13626000,1.4263,1.1077,12,15,0,,HEALTH CARE
CQS CAYMAN LP,Medtronic Inc.,MDT,3/31/12,PRN,13500000,13729000,20000000,20250000,1.3823,1.6462,13,13,-32.5,reduction,HEALTH CARE
CQS CAYMAN LP,Silver Wheaton Corp.,SLW,3/31/12,SH,410000,13579000,460000,13292000,1.3672,1.0806,14,17,-10.8696,reduction,MATERIALS
CQS CAYMAN LP,TELUS Corp. Non-Voting Shares,TU,3/31/12,SH,438740,12465000,0,0,1.255,,15,999999,,new,UTILITIES & TELECOMMUNICATIONS
CQS CAYMAN LP,Gilead Sciences Inc.,GILD,3/31/12,PRN,19200000,12435000,15200000,8474000,1.252,0.6889,16,25,26.3158,addition,HEALTH CARE
CQS CAYMAN LP,"National Retail Properties, Inc.",NNN,3/31/12,PRN,9500000,10818000,13750000,15670000,1.0892,1.2739,17,14,-30.9091,reduction,FINANCE
CQS CAYMAN LP,Live Nation Entertainment Inc.,LYV,3/31/12,PRN,11000000,10626000,8000000,7195000,1.0698,0.5849,18,32,37.5,addition,CONSUMER DISCRETIONARY
CQS CAYMAN LP,"PPL Corp., 8.75% Equity Units",PPL+W,3/31/12,PRN,180000,9675000,180000,9909000,0.9741,0.8056,19,20,0,,UTILITIES & TELECOMMUNICATIONS
CQS CAYMAN LP,"Liberty Media Group, Inc. Class B",LMC.B,3/31/12,PRN,7500000,9047000,7500000,8463000,0.9109,0.688,20,26,0,,CONSUMER DISCRETIONARY
CQS CAYMAN LP,KCG Holdings Inc,KCG,3/31/12,PRN,9000000,8685000,9000000,8160000,0.8744,0.6634,21,27,0,,FINANCE
CQS CAYMAN LP,Petroleo Brasileiro SA (Petrobras) ADR,PBR,3/31/12,SH,653932,8684000,916452,5693000,0.8743,0.4628,22,43,-28.6453,reduction,ENERGY
CQS CAYMAN LP,EMC Corp.,EMC,3/31/12,PRN,4610000,8681000,5910000,8501000,0.874,0.6911,23,24,-21.9966,reduction,INFORMATION TECHNOLOGY
CQS CAYMAN LP,"Hornbeck Offshore Services, Inc. (New)",HOS,3/31/12,SH,195000,8196000,299957,9305000,0.8252,0.7565,24,23,-34.9907,reduction,ENERGY
CQS CAYMAN LP,SM Energy Co,SM,3/31/12,PRN,6000000,7910000,5450000,7518000,0.7964,0.6112,25,30,10.0917,addition,ENERGY
CQS CAYMAN LP,Spansion Inc,CODE,3/31/12,SH,647707,7889000,740397,6130000,0.7943,0.4983,26,39,-12.519,reduction,INFORMATION TECHNOLOGY
CQS CAYMAN LP,CMS Energy Corp.,CMS,3/31/12,PRN,4900000,7796000,4900000,7749000,0.7849,0.63,27,29,0,,UTILITIES & TELECOMMUNICATIONS
CQS CAYMAN LP,Unisys Corp.,UIS,3/31/12,SH,390006,7691000,262253,5169000,0.7743,0.4202,28,45,48.7136,addition,INFORMATION TECHNOLOGY
CQS CAYMAN LP,Omnicom Group Inc.,OMC,3/31/12,PRN,7500000,7645000,10000000,10037000,0.7697,0.816,29,19,-25,reduction,CONSUMER DISCRETIONARY
CQS CAYMAN LP,BHP Billiton plc ADS,BBL,3/31/12,SH,237252,7269000,3766656,110096000,0.7319,8.9503,30,2,-93.7013,reduction,MATERIALS
CQS CAYMAN LP,"Omnicare, Inc.",OCR,3/31/12,PRN,4775000,6948000,5775000,8083000,0.6995,0.6571,31,28,-17.316,reduction,HEALTH CARE
CQS CAYMAN LP,Rayonier Inc. (New),RYN,3/31/12,PRN,5600000,6928000,5600000,6869000,0.6975,0.5584,32,34,0,,FINANCE
CQS CAYMAN LP,Rovi Corp,ROVI,3/31/12,PRN,6550000,6902000,6550000,6616000,0.6949,0.5378,33,35,0,,INFORMATION TECHNOLOGY
CQS CAYMAN LP,Molex Inc Class A,MOLXA,3/31/12,SH,275698,6465000,309555,6123000,0.6509,0.4978,34,40,-10.9373,reduction,INFORMATION TECHNOLOGY
CQS CAYMAN LP,Uranium Energy Corp,UEC,3/31/12,SH,1628926,6354000,1578926,4831000,0.6397,0.3927,35,48,3.1667,addition,MATERIALS
CQS CAYMAN LP,"Health Care REIT, Inc.",HCN,3/31/12,PRN,5500000,6181000,5500000,6399000,0.6223,0.5202,36,36,0,,FINANCE
CQS CAYMAN LP,FIRSTSERVICE CORP PREF SHS 7% SER 1,FTRVF,3/31/12,PRN,4500000,5625000,4500000,5164000,0.5663,0.4198,37,46,0,,UNKNOWN
CQS CAYMAN LP,"Liberty Global Inc., Series C",LBTYK,3/31/12,SH,231852,5552000,186086,3677000,0.559,0.2989,38,59,24.594,addition,CONSUMER DISCRETIONARY
CQS CAYMAN LP,SPDR Gold Trust ETF,GLD,3/31/12,SH,34000,5510000,33000,5015000,0.5548,0.4077,39,47,3.0303,addition,MATERIALS
CQS CAYMAN LP,Yamana Gold Inc.,AUY,3/31/12,SH,350000,5453000,400000,5880000,0.549,0.478,40,42,-12.5,reduction,MATERIALS
CQS CAYMAN LP,Fortuna Silver Mines Inc,FSM,3/31/12,SH,1195000,5369000,1150000,6275000,0.5406,0.5101,41,38,3.913,addition,MATERIALS
CQS CAYMAN LP,Cameco Corp.,CCJ,3/31/12,SH,250000,5358000,250000,4503000,0.5395,0.3661,42,52,0,,ENERGY
CQS CAYMAN LP,IAMGold Corp. ADR,IAG,3/31/12,SH,400000,5313000,400000,6329000,0.5349,0.5145,43,37,0,,MATERIALS
CQS CAYMAN LP,Extorre Gold Mining Ltd.,EXGMF,3/31/12,SH,834000,5004000,934000,6890000,0.5038,0.5601,44,33,-10.7066,reduction,MATERIALS
CQS CAYMAN LP,Nash-Finch Co.,NAFC,3/31/12,PRN,10500000,4929000,10500000,4811000,0.4963,0.3911,45,49,0,,CONSUMER STAPLES
CQS CAYMAN LP,Sourcefire Inc,FIRE,3/31/12,SH,100000,4813000,125000,4048000,0.4846,0.3291,46,55,-20,reduction,INFORMATION TECHNOLOGY
CQS CAYMAN LP,First Majestic Silver Corp,AG,3/31/12,SH,275000,4571000,275000,4626000,0.4602,0.3761,47,50,0,,MATERIALS
CQS CAYMAN LP,ELEMENTS Rogers Agriculture ETN,RJA,3/31/12,SH,500000,4565000,500000,4475000,0.4596,0.3638,48,53,0,,MATERIALS
CQS CAYMAN LP,TPC Group Inc,TPCG,3/31/12,SH,100000,4421000,196651,4588000,0.4451,0.373,49,51,-49.1485,reduction,MATERIALS
CQS CAYMAN LP,Sociedad Quimica y Minera de Chile S.A. Class A ADR,SQM,3/31/12,SH,75000,4400000,75000,4039000,0.443,0.3284,50,56,0,,MATERIALS
CQS CAYMAN LP,"Taiwan Semiconductor Manufacturing Co., Ltd Class T",TSM,3/31/12,SH,1362655,4164000,3814160,9848000,0.4192,0.8006,51,22,-64.2738,reduction,INFORMATION TECHNOLOGY
CQS CAYMAN LP,United Microelectronics Corp.,UMC,3/31/12,SH,8057250,3948000,7880750,3373000,0.3975,0.2742,52,61,2.2396,addition,INFORMATION TECHNOLOGY
CQS CAYMAN LP,"Titan International, Inc.",TWI,3/31/12,SH,166500,3938000,166500,3240000,0.3965,0.2634,53,63,0,,INDUSTRIALS
CQS CAYMAN LP,Noranda Aluminum Holding Corp,NOR,3/31/12,SH,392640,3915000,242640,2002000,0.3942,0.1628,54,72,61.82,addition,MATERIALS
CQS CAYMAN LP,Chesapeake Energy Corp.,CHK,3/31/12,PRN,3800000,3817000,3800000,3765000,0.3843,0.3061,55,58,0,,ENERGY
CQS CAYMAN LP,Denison Mines Corp.,DNN,3/31/12,SH,2360000,3615000,2360000,2935000,0.364,0.2386,56,65,0,,MATERIALS
CQS CAYMAN LP,Timmons Gold Corp,TGD,3/31/12,SH,1550000,3472000,1500000,2860000,0.3496,0.2325,57,67,3.3333,addition,MATERIALS
CQS CAYMAN LP,GoldCorp Inc. (New),GG,3/31/12,SH,75000,3372000,75000,3312000,0.3395,0.2692,58,62,0,,MATERIALS
CQS CAYMAN LP,Dana Holding Corp.,DAN,3/31/12,SH,216000,3348000,260922,3170000,0.3371,0.2577,59,64,-17.2166,reduction,CONSUMER DISCRETIONARY
CQS CAYMAN LP,Rowan Companies Plc,RDC,3/31/12,SH,100000,3293000,125000,3791000,0.3315,0.3082,60,57,-20,reduction,ENERGY
CQS CAYMAN LP,Ford Motor Co.,F,3/31/12,PRN,2000000,3209000,0,0,0.3231,,61,999999,,new,CONSUMER DISCRETIONARY
CQS CAYMAN LP,Baytex Energy Trust,BTE,3/31/12,SH,60500,3133000,60500,3374000,0.3154,0.2743,62,60,0,,ENERGY
CQS CAYMAN LP,United Therapeutics Corp.,UTHR,3/31/12,PRN,2500000,2888000,2500000,2903000,0.2908,0.236,63,66,0,,HEALTH CARE
CQS CAYMAN LP,Ternium S.A. ADR,TX,3/31/12,SH,1173480,2779000,753480,1386000,0.2798,0.1127,64,80,55.7414,addition,MATERIALS
CQS CAYMAN LP,Visteon Corp. (New),VC,3/31/12,SH,52302,2772000,87302,4360000,0.2791,0.3544,65,54,-40.0907,reduction,CONSUMER DISCRETIONARY
CQS CAYMAN LP,Carnival PLC ADS,CUK,3/31/12,SH,79891,2563000,0,0,0.258,,66,999999,,new,CONSUMER DISCRETIONARY
CQS CAYMAN LP,NII HOLDINGS INC CL B,NIHDQ,3/31/12,PRN,2500000,2529000,2500000,2522000,0.2546,0.205,67,69,0,,UTILITIES & TELECOMMUNICATIONS
CQS CAYMAN LP,"Mountain Province Diamonds, Inc.",MDM,3/31/12,SH,450000,2361000,450000,1720000,0.2377,0.1398,68,74,0,,MATERIALS
CQS CAYMAN LP,Great Panther Resources Limited,GPL,3/31/12,SH,1050000,2355000,1050000,2038000,0.2371,0.1657,69,71,0,,MATERIALS
CQS CAYMAN LP,"Unisys Corp., 6.25% Mandatory Convertible Preferred Stock",UIS+A,3/31/12,PRN,35000,2152000,42500,2578000,0.2167,0.2096,70,68,-17.6471,reduction,
CQS CAYMAN LP,Central Garden & Pet Co,CENT,3/31/12,SH,224200,2110000,224200,1829000,0.2124,0.1487,71,73,0,,CONSUMER STAPLES
CQS CAYMAN LP,Eldorado Gold Corp. ADR,EGO,3/31/12,SH,150000,2056000,50000,683000,0.207,0.0555,72,90,200,addition,MATERIALS
CQS CAYMAN LP,Copa Holdings SA Class A,CPA,3/31/12,SH,24880,1970000,35980,2111000,0.1983,0.1716,73,70,-30.8505,reduction,TRANSPORTS
CQS CAYMAN LP,Microsoft Corp.,MSFT,3/31/12,SH,60500,1951000,39301,1020000,0.1964,0.0829,74,86,53.9401,addition,INFORMATION TECHNOLOGY
CQS CAYMAN LP,Brunswick Corp.,BC,3/31/12,SH,75000,1931000,0,0,0.1944,,75,999999,,new,CONSUMER DISCRETIONARY
CQS CAYMAN LP,New Gold Inc. ADR,NGD,3/31/12,SH,190000,1869000,150000,1502000,0.1882,0.1221,76,77,26.6667,addition,MATERIALS
CQS CAYMAN LP,Itau Unibnco ADR,ITUB,3/31/12,SH,117773,1868000,105673,1621000,0.1881,0.1318,77,76,11.4504,addition,FINANCE
CQS CAYMAN LP,Uranerz Energy Corp,URZ,3/31/12,SH,728181,1835000,650000,1183000,0.1848,0.0962,78,81,12.0278,addition,ENERGY
CQS CAYMAN LP,"Chart Industries, Inc. (New)",GTLS,3/31/12,SH,25000,1833000,0,0,0.1845,,79,999999,,new,HEALTH CARE
CQS CAYMAN LP,Freescale Semiconductor Ltd. Class B,FSL,3/31/12,SH,110500,1701000,432695,5474000,0.1713,0.445,80,44,-74.4624,reduction,INFORMATION TECHNOLOGY
CQS CAYMAN LP,Rio Tinto plc (NYSE),RIO,3/31/12,SH,29835,1653000,54120,659000,0.1664,0.0536,81,91,-44.8725,reduction,MATERIALS
CQS CAYMAN LP,American Capital Agency Corp.,AGNC,3/31/12,SH,55000,1625000,0,0,0.1636,,82,999999,,new,FINANCE
CQS CAYMAN LP,"National Westminster Bank, 7.763% Noncumul Pref Shares, Series C ADR",NWPRC,3/31/12,SH,65000,1517000,65000,1091000,0.1527,0.0887,83,84,0,,FINANCE
CQS CAYMAN LP,Kinross Gold Corp. ADR,KGC,3/31/12,SH,150000,1461000,150000,1707000,0.1471,0.1388,84,75,0,,MATERIALS
CQS CAYMAN LP,Covanta Holding Corp.,CVA,3/31/12,SH,79231,1286000,84923,1163000,0.1295,0.0945,85,82,-6.7025,reduction,INDUSTRIALS
CQS CAYMAN LP,Medivation Inc.,MDVN,3/31/12,PRN,2400000,1265000,0,0,0.1274,,86,999999,,new,HEALTH CARE
CQS CAYMAN LP,Symantec Corp.,SYMC,3/31/12,SH,64100,1199000,0,0,0.1207,,87,999999,,new,INFORMATION TECHNOLOGY
CQS CAYMAN LP,"Johnson Controls, Inc.",JCI,3/31/12,SH,30744,999000,14272,446000,0.1006,0.0363,88,98,115.4148,addition,CONSUMER DISCRETIONARY
CQS CAYMAN LP,"Gran Tierra Energy, Inc.",GTE,3/31/12,SH,150000,942000,200000,964000,0.0948,0.0784,89,87,-25,reduction,ENERGY
CQS CAYMAN LP,Genworth Financial Inc. Class A,GNW,3/31/12,SH,110000,915000,0,0,0.0921,,90,999999,,new,FINANCE
CQS CAYMAN LP,America Movil S.A.B. de C.V. ADS,AMX,3/31/12,SH,722000,896000,0,0,0.0902,,91,999999,,new,UTILITIES & TELECOMMUNICATIONS
CQS CAYMAN LP,"KeyCorp, Inc. (OH)",KEY,3/31/12,SH,100000,850000,100000,769000,0.0856,0.0625,92,89,0,,FINANCE
CQS CAYMAN LP,Cementos Pacasmayo SAA,CPAC,3/31/12,SH,346685,794000,0,0,0.0799,,93,999999,,new,MATERIALS
CQS CAYMAN LP,UR Energy Inc,URG,3/31/12,SH,550000,666000,550000,469000,0.0671,0.0381,94,97,0,,MATERIALS
CQS CAYMAN LP,"SK Telecom Co., Ltd. ADR",SKM,3/31/12,SH,4888,612000,0,0,0.0616,,95,999999,,new,UTILITIES & TELECOMMUNICATIONS
CQS CAYMAN LP,Wave Systems Corp. A,WAVX,3/31/12,SH,69227,515000,75000,651000,0.0519,0.0529,96,92,-7.6973,reduction,INFORMATION TECHNOLOGY
CQS CAYMAN LP,MasTec Inc.,MTZ,3/31/12,SH,27446,496000,28309,492000,0.0499,0.04,97,96,-3.0485,reduction,INFORMATION TECHNOLOGY
CQS CAYMAN LP,UNS Energy Corp,UNS,3/31/12,PRN,449000,487000,1300000,1432000,0.049,0.1164,98,79,-65.4615,reduction,UTILITIES & TELECOMMUNICATIONS
CQS CAYMAN LP,Pengrowth Energy Corp. Class A,PGH,3/31/12,SH,50000,468000,110000,1154000,0.0471,0.0938,99,83,-54.5455,reduction,ENERGY
CQS CAYMAN LP,China Ming Yang Wind Power Group,MY,3/31/12,SH,197928,467000,0,0,0.047,,100,999999,,new,INDUSTRIALS
CQS CAYMAN LP,BanColombia Ads,CIB,3/31/12,SH,27000,436000,0,0,0.0439,,101,999999,,new,FINANCE
CQS CAYMAN LP,Just Energy Income Fund,JE,3/31/12,SH,30000,413000,0,0,0.0416,,102,999999,,new,UTILITIES & TELECOMMUNICATIONS
CQS CAYMAN LP,NVIDIA Corp.,NVDA,3/31/12,SH,25000,385000,0,0,0.0388,,103,999999,,new,INFORMATION TECHNOLOGY
CQS CAYMAN LP,Companhia Vale de Rio Doce S.A. ADR,VALE,3/31/12,SH,15000,340000,30100,646000,0.0342,0.0525,104,93,-50.1661,reduction,MATERIALS
CQS CAYMAN LP,"Cohen & Steers REIT and Preferred Income Fund, Inc.",RNP,3/31/12,SH,20650,337000,41670,590000,0.0339,0.048,105,94,-50.444,reduction,FINANCE
CQS CAYMAN LP,iShares S&P US Preferrd Stock Index Fund,PFF,3/31/12,SH,6812,266000,6812,243000,0.0268,0.0198,106,103,0,,FINANCE
CQS CAYMAN LP,"CYS Investments, Inc.  ",CYS,3/31/12,SH,19580,256000,19580,257000,0.0258,0.0209,107,102,0,,FINANCE
CQS CAYMAN LP,UNS Energy Corp,UNS,3/31/12,SH,6960,255000,0,0,0.0257,,108,999999,,new,UTILITIES & TELECOMMUNICATIONS
CQS CAYMAN LP,Gafisa SA,GFA,3/31/12,SH,100800,238000,130800,301000,0.024,0.0245,109,100,-22.9358,reduction,CONSUMER DISCRETIONARY
CQS CAYMAN LP,Two Harbors Investment Corp.,TWO,3/31/12,SH,20000,203000,0,0,0.0204,,110,999999,,new,FINANCE
CQS CAYMAN LP,CBRE Group Inc. Class A,CBG,3/31/12,SH,10000,200000,0,0,0.0201,,111,999999,,new,FINANCE
CQS CAYMAN LP,PIMCO High Income Fund,PHK,3/31/12,SH,10417,134000,10417,125000,0.0135,0.0102,112,107,0,,FINANCE
CQS CAYMAN LP,ZION OIL & GAS INC WTS EXP,ZNWAL,3/31/12,SH,20147,5000,0,0,0.0005,,113,999999,,new,ENERGY
CQS CAYMAN LP,Heico Corp. (New) Class A,HEI.A,3/31/12,SH,0,0,232381,7315000,,0.5947,999999,31,-100,soldall,INDUSTRIALS
CQS CAYMAN LP,Hologic Inc.,HOLX,3/31/12,PRN,0,0,1500000,1434000,,0.1166,999999,78,-100,soldall,HEALTH CARE
CQS CAYMAN LP,"Simon Property Group, Inc.",SPG,3/31/12,SH,0,0,4000,516000,,0.0419,999999,95,-100,soldall,FINANCE
CQS CAYMAN LP,Pharmasset Inc,VRUS,3/31/12,SH,0,0,470999,60382000,,4.9088,999999,4,-100,soldall,HEALTH CARE
CQS CAYMAN LP,Amtech Systems Inc.,ASYS,3/31/12,SH,0,0,17827,152000,,0.0124,999999,106,-100,soldall,INFORMATION TECHNOLOGY
CQS CAYMAN LP,"Itron, Inc.",ITRI,3/31/12,SH,0,0,8773,314000,,0.0255,999999,99,-100,soldall,INFORMATION TECHNOLOGY
CQS CAYMAN LP,"Annaly Mortgage Management, Inc.",NLY,3/31/12,SH,0,0,64200,1025000,,0.0833,999999,85,-100,soldall,FINANCE
CQS CAYMAN LP,Comcast Corp. (New) Class A,CMCSA,3/31/12,SH,0,0,416077,9865000,,0.802,999999,21,-100,soldall,CONSUMER DISCRETIONARY
CQS CAYMAN LP,Intel Corp.,INTC,3/31/12,PRN,0,0,13000000,13546000,,1.1012,999999,16,-100,soldall,INFORMATION TECHNOLOGY
CQS CAYMAN LP,Rare Element Resources Ltd,REE,3/31/12,SH,0,0,50000,162000,,0.0132,999999,105,-100,soldall,MATERIALS
CQS CAYMAN LP,Mechel OAO,MTL,3/31/12,SH,0,0,25000,213000,,0.0173,999999,104,-100,soldall,MATERIALS
CQS CAYMAN LP,Molycorp Inc. (New),MCP,3/31/12,SH,0,0,10942,262000,,0.0213,999999,101,-100,soldall,MATERIALS
CQS CAYMAN LP,Life Technologies Corp.,LIFE,3/31/12,PRN,0,0,6000000,6047000,,0.4916,999999,41,-100,soldall,HEALTH CARE
CQS CAYMAN LP,"Amgen, Inc.",AMGN,3/31/12,PRN,0,0,56250000,56530000,,4.5956,999999,6,-100,soldall,HEALTH CARE
CQS CAYMAN LP,Mylan Inc,MYL,3/31/12,PRN,0,0,46600000,58309000,,4.7402,999999,5,-100,soldall,HEALTH CARE
CQS CAYMAN LP,"Boston Properties, Inc.",BXP,3/31/12,PRN,0,0,13000000,13165000,,1.0702,999999,18,-100,soldall,FINANCE
CQS CAYMAN LP,Huntsman Corp,HUN,3/31/12,SH,0,0,80151,802000,,0.0652,999999,88,-100,soldall,MATERIALS
CQS CAYMAN LP,News Inc. Class B,NWS,6/30/12,SH,4167185,93845000,2646614,52853000,14.7691,5.3213,1,4,57.4534,addition,CONSUMER DISCRETIONARY
CQS CAYMAN LP,"Citigroup Inc., 7.50% Tangible Dividend Enhanced Common Stock Preferred H",C-PH,6/30/12,PRN,739000,63088000,739000,76446000,9.9287,7.6967,2,2,0,,FINANCE
CQS CAYMAN LP,BHP Billiton Ltd. ADR,BHP,6/30/12,SH,891087,57761000,1865428,67214000,9.0903,6.7672,3,3,-52.2315,reduction,MATERIALS
CQS CAYMAN LP,Microchip Technology Inc,MCHP,6/30/12,PRN,20000000,25004000,20000000,27699000,3.9351,2.7888,4,9,0,,INFORMATION TECHNOLOGY
CQS CAYMAN LP,L-3 Communications Holdings,LLL,6/30/12,PRN,22500000,22280000,45500000,44758000,3.5064,4.5063,5,5,-50.5495,reduction,INDUSTRIALS
CQS CAYMAN LP,"Amgen, Inc.",AMGN,6/30/12,PRN,20300000,21228000,0,0,3.3408,,6,999999,,new,HEALTH CARE
CQS CAYMAN LP,Live Nation Entertainment Inc.,LYV,6/30/12,PRN,17000000,16532000,11000000,10626000,2.6018,1.0698,7,18,54.5455,addition,CONSUMER DISCRETIONARY
CQS CAYMAN LP,Medtronic Inc.,MDT,6/30/12,PRN,13500000,13633000,13500000,13729000,2.1455,1.3823,8,13,0,,HEALTH CARE
CQS CAYMAN LP,Omnicell Inc,OMCL,6/30/12,PRN,12000000,12877000,12900000,14166000,2.0266,1.4263,9,12,-6.9767,reduction,HEALTH CARE
CQS CAYMAN LP,TELUS Corp. Non-Voting Shares,TU,6/30/12,SH,438740,12855000,438740,12465000,2.0231,1.255,10,15,0,,UTILITIES & TELECOMMUNICATIONS
